ticker,cross_date,cross_price,pct_below,recovered,recovery_date,recovery_price,weeks_below,min_price_during,max_drawdown_episode,episode_return,annualized_return,current_price,unrealized_return,weeks_elapsed,sector,total_crosses,cross_number,spy_episode_return,excess_episode,beat_spy,abs_depth
NKE,2023-05-13,108.42,-3.17,True,2023-12-09,115.98747253417967,30.0,86.40151977539062,-20.30850417322392,6.9797754419661295,12.406022891729386,,,,Consumer Cyclical,7,6,15.502677633161245,-8.522902191195115,False,3.17
PNC,2020-02-29,91.54,-6.71,True,2020-05-30,103.7986297607422,13.0,68.26817321777344,-25.422576777612598,13.391555342737792,65.3190303955802,,,,Financial Services,4,1,11.877231611143134,1.5143237315946578,True,6.71
PNC,2020-06-06,89.8,-9.9,True,2020-11-07,101.71958923339844,22.0,81.82766723632812,-8.877876128810547,13.273484669708724,34.25779992382709,,,,Financial Services,4,2,16.199170770638283,-2.9256861009295587,False,9.9
PNC,2023-03-04,121.67,-6.88,True,2023-12-09,140.30841064453125,40.0,100.21465301513672,-17.6340486437604,15.318821931890556,20.356695758642008,,,,Financial Services,4,3,22.56156718035762,-7.242745248467065,False,6.88
PNC,2025-03-29,147.72,-0.61,True,2025-04-19,154.48080444335938,3.0,146.6475830078125,-0.7259795506278754,4.576769864175034,117.2086941370647,,,,Financial Services,4,4,11.650016740863833,-7.073246876688799,False,0.61
BK,2018-12-15,36.35,-0.58,True,2018-12-22,37.9909553527832,1.0,36.35,0.0,4.514320090187618,893.4398592836392,,,,Financial Services,16,1,7.27126666440423,-2.756946574216612,False,0.58
BK,2019-05-18,37.18,-1.05,True,2019-07-20,39.19380569458008,9.0,35.15092086791992,-5.457447907692514,5.416368194136845,35.63058069720029,,,,Financial Services,16,2,7.8645825011011805,-2.448214306964336,False,1.05
BK,2019-08-10,35.08,-7.42,True,2019-09-07,38.87223815917969,4.0,33.998714447021484,-3.082341941215827,10.81025701020435,279.7864869421061,,,,Financial Services,16,3,3.7333219597581735,7.076935050446176,True,7.42
BK,2019-09-21,36.91,-2.87,True,2019-10-19,38.44124221801758,4.0,35.333126068115234,-4.2722133077343845,4.14858363050008,69.62653303973423,,,,Financial Services,16,4,3.3999520437499875,0.7486315867500926,True,2.87
BK,2020-01-11,38.53,-0.85,True,2020-02-01,39.68809127807617,3.0,37.61338424682617,-2.378966398063398,3.0056871997824253,67.08117981341495,,,,Financial Services,16,5,1.1952862849774926,1.8104009148049327,True,0.85
BK,2020-02-08,38.55,-1.31,True,2021-01-09,39.27352142333984,48.0,24.41762351989746,-36.65986116758116,1.8768389710501765,2.0348232097131325,,,,Financial Services,16,6,14.54908888503834,-12.672249913988164,False,1.31
BK,2021-01-16,36.14,-6.47,True,2021-02-27,39.1060676574707,6.0,34.32662582397461,-5.017637454414469,8.207160092614018,98.10038766699788,,,,Financial Services,16,7,0.8807075303943757,7.326452562219642,True,6.47
BK,2022-04-16,39.36,-1.36,True,2022-05-21,41.70960998535156,5.0,37.44661331176758,-4.861246667257168,5.969537564409455,82.76069759194237,,,,Financial Services,16,8,-0.7618422634127042,6.73137982782216,True,1.36
BK,2022-06-04,38.4,-3.5,True,2022-08-06,40.6375846862793,9.0,36.90869140625,-3.883616129557288,5.827043453852343,38.71200649762123,,,,Financial Services,16,9,15.429465210951342,-9.602421757098998,False,3.5
BK,2022-08-20,38.01,-4.15,True,2022-09-03,39.94972610473633,2.0,37.21641540527344,-2.0878310832058933,5.103199433665684,264.7659992793208,,,,Financial Services,16,10,-1.283247582712277,6.386447016377961,True,4.15
BK,2022-09-17,36.36,-8.27,True,2022-11-05,40.655250549316406,7.0,34.76368713378906,-4.390299412021282,11.81312032265238,129.20916856794543,,,,Financial Services,16,11,9.662065641233752,2.1510546814186284,True,8.27
BK,2023-03-11,39.18,-1.36,True,2023-03-25,41.811622619628906,2.0,39.18,0.0,6.716749922483167,442.059982481381,,,,Financial Services,16,12,2.8376708811759244,3.879079041307243,True,1.36
BK,2023-04-22,39.19,-1.67,True,2023-06-03,41.24746322631836,6.0,37.2740478515625,-4.888880195043377,5.249969957433942,55.80826733846429,,,,Financial Services,16,13,6.284681077844589,-1.0347111204106474,False,1.67
BK,2023-06-17,39.77,-0.45,True,2023-06-24,41.33102035522461,1.0,39.77,0.0,3.925120329958776,640.402494770532,,,,Financial Services,16,14,1.747021900930834,2.178098429027942,True,0.45
BK,2023-07-08,39.48,-1.33,True,2023-07-15,41.776634216308594,1.0,39.48,0.0,5.817209261166667,1792.0289955557216,,,,Financial Services,16,15,0.2752047073054431,5.542004553861224,True,1.33
BK,2023-09-16,40.01,-0.43,True,2023-10-28,42.82889938354492,6.0,38.58549880981445,-3.560362884742674,7.045487087090541,80.40939209338673,,,,Financial Services,16,16,2.5946177328725506,4.45086935421799,True,0.43
JCI,2015-11-28,25.16,-2.43,True,2016-01-30,26.086009979248047,9.0,22.42194557189941,-10.882569269080234,3.680484814181417,23.22359906687488,,,,Industrials,17,1,-9.865409514491486,13.545894328672903,True,2.43
JCI,2016-02-06,25.0,-4.12,True,2016-02-20,26.40667152404785,2.0,25.0,0.0,5.626686096191413,315.0639536997904,,,,Industrials,17,2,4.38928455353349,1.2374015426579232,True,4.12
JCI,2017-11-04,30.65,-0.81,True,2017-11-25,31.05801010131836,3.0,30.2031364440918,-1.4579561367314864,1.3311911951659372,25.76155508195868,,,,Industrials,17,3,2.11849739004919,-0.7873061948832527,False,0.81
JCI,2017-12-09,30.93,-0.05,True,2017-12-16,31.85208511352539,1.0,30.93,0.0,2.9811998497426107,360.6947601663871,,,,Industrials,17,4,0.5186884868014996,2.462511362941111,True,0.05
JCI,2018-02-03,30.33,-2.23,True,2018-02-10,32.11118698120117,1.0,30.33,0.0,5.872690343558107,1844.3093053836185,,,,Industrials,17,5,2.0300787847644663,3.8426115587936405,True,2.23
JCI,2018-02-24,30.31,-2.37,True,2018-03-03,32.21147155761719,1.0,30.31,0.0,6.273413255088056,2266.359508022824,,,,Industrials,17,6,1.407161865810802,4.866251389277254,True,2.37
JCI,2018-03-10,30.67,-1.25,True,2018-07-28,32.17779541015625,20.0,28.314794540405277,-7.679183109210063,4.916189795097004,13.289725945685715,,,,Industrials,17,7,6.29683860194723,-1.3806488068502256,False,1.25
JCI,2018-09-22,29.89,-3.12,True,2018-09-29,31.011117935180664,1.0,29.89,0.0,3.750812764070477,578.5133453902463,,,,Industrials,17,8,-1.4268328345160453,5.177645598586523,True,3.12
JCI,2018-10-06,28.15,-8.73,True,2019-02-16,30.7990779876709,19.0,25.37458038330078,-9.859394730725455,9.410578997054708,27.90843389399637,,,,Industrials,17,9,0.19656157232217364,9.214017424732535,True,8.73
JCI,2019-02-23,30.39,-0.62,True,2019-03-02,30.89379119873047,1.0,30.39,0.0,1.6577532041147425,135.12908722611914,,,,Industrials,17,10,0.1684271616374744,1.489326042477268,True,0.62
JCI,2020-02-22,32.31,-1.67,True,2020-02-29,33.719444274902344,1.0,32.31,0.0,4.36225402321988,820.9995616595364,,,,Industrials,17,11,-3.9368411431695005,8.299095166389382,True,1.67
JCI,2020-03-07,28.99,-11.86,True,2020-07-11,33.825836181640625,18.0,22.20042610168457,-23.42039978722121,16.681049264024228,56.155216587381005,,,,Industrials,17,12,29.889138038683427,-13.208088774659199,False,11.86
JCI,2022-07-09,43.9,-0.17,True,2022-07-16,47.51932144165039,1.0,43.9,0.0,8.244467976424573,6053.141904431326,,,,Industrials,17,13,-0.35178583703411315,8.596253813458686,True,0.17
JCI,2023-09-23,51.35,-0.92,True,2023-12-02,54.11602020263672,10.0,46.52163696289063,-9.402849147243186,5.3866021472964265,31.36633751868434,,,,Industrials,17,14,10.083258676263673,-4.696656528967247,False,0.92
JCI,2023-12-09,50.6,-3.78,True,2023-12-16,55.12995529174805,1.0,50.6,0.0,8.952480813731324,8536.353672303352,,,,Industrials,17,15,0.5767158131923633,8.37576500053896,True,3.78
JCI,2024-01-13,52.65,-1.01,True,2024-01-20,54.98420715332031,1.0,52.65,0.0,4.433441886648271,854.242516303607,,,,Industrials,17,16,1.2436564805948347,3.1897854060534367,True,1.01
JCI,2024-01-27,52.9,-1.11,True,2024-02-03,53.925140380859375,1.0,52.9,0.0,1.9378835176925733,171.30127866673055,,,,Industrials,17,17,0.020226336183748472,1.9176571815088248,True,1.11
USB,2018-12-15,33.17,-3.28,True,2018-12-29,35.10612487792969,2.0,33.17,0.0,5.836975815283951,337.0921105341531,,,,Financial Services,14,1,10.211445001621811,-4.37446918633786,False,3.28
USB,2020-02-22,35.86,-5.16,True,2020-12-26,37.26188278198242,44.0,23.969392776489254,-33.15841389712979,3.909321756783113,4.636355046614216,,,,Financial Services,14,2,25.987368761054675,-22.07804700427156,False,5.16
USB,2021-01-16,37.02,-0.63,True,2021-01-30,37.41053771972656,2.0,34.58558654785156,-6.575941253777529,1.054937114334309,31.3699213529812,,,,Financial Services,14,3,1.683234059589811,-0.6282969452555021,False,0.63
USB,2022-06-11,38.1,-4.99,True,2022-07-16,40.4296760559082,5.0,38.1,0.0,6.114635317344352,85.380040662162,,,,Financial Services,14,4,4.66808435068411,1.4465509666602427,True,4.99
USB,2022-07-23,40.0,-0.25,True,2022-07-30,40.15849685668945,1.0,40.0,0.0,0.3962421417236239,22.830941978147035,,,,Financial Services,14,5,0.8062528208254038,-0.41001067910177996,False,0.25
USB,2022-08-20,39.4,-1.84,True,2022-09-03,40.31951141357422,2.0,38.59927368164063,-2.0323003004044997,2.3337853136401465,82.17761491707975,,,,Financial Services,14,6,-1.283247582712277,3.6170328963524234,True,1.84
USB,2022-09-10,38.87,-3.14,True,2022-12-31,40.14795684814453,16.0,34.16735076904297,-12.098402961042009,3.287771670039974,11.08590338329516,,,,Financial Services,14,7,2.5762928530312035,0.7114788170087705,True,3.14
USB,2023-03-04,35.22,-12.4,True,2023-12-09,40.742523193359375,40.0,25.593107223510746,-27.33359675323469,15.68007720999256,20.847074337324976,,,,Financial Services,14,8,22.56156718035762,-6.881489970365061,False,12.4
USB,2024-01-27,37.38,-2.25,True,2024-03-02,39.600040435791016,5.0,36.78062057495117,-1.6034762574875128,5.93911299034513,82.21572626606748,,,,Financial Services,14,9,4.615567619047489,1.3235453712976408,True,2.25
USB,2024-03-09,38.52,-0.15,True,2024-03-16,39.902130126953125,1.0,38.52,0.0,3.588084441726691,525.3306434790089,,,,Financial Services,14,10,0.913692452544268,2.674391989182423,True,0.15
USB,2024-04-06,38.5,-0.77,True,2024-07-06,39.46427154541016,13.0,35.94950866699219,-6.624652813007304,2.504601416649765,10.401111287042552,,,,Financial Services,14,11,12.54190129181849,-10.037299875168726,False,0.77
USB,2024-08-03,39.44,-0.34,True,2024-08-10,40.486026763916016,1.0,39.44,0.0,2.6521976772718503,290.07586773695704,,,,Financial Services,14,12,3.0735732688490947,-0.42137559157724436,False,0.34
USB,2025-03-08,40.24,-0.39,True,2025-03-15,41.02951049804688,1.0,40.24,0.0,1.962004219798397,174.65967860145838,,,,Financial Services,14,13,2.5738949114722853,-0.6118906916738884,False,0.39
USB,2025-03-29,35.27,-12.36,True,2025-04-26,40.19295501708984,4.0,35.27,0.0,13.957910453898048,446.610796790256,,,,Financial Services,14,14,12.552361701863823,1.4055487520342247,True,12.36
SHW,2022-09-17,204.61,-3.59,True,2022-10-22,219.1490173339844,5.0,195.38682556152344,-4.507685078186096,7.105721779964003,104.19814444582008,,,,Basic Materials,5,1,5.817605039700924,1.2881167402630789,True,3.59
SHW,2022-10-29,209.46,-2.42,True,2022-11-05,229.81439208984372,1.0,209.46,0.0,9.717555662104328,12326.774818923406,,,,Basic Materials,5,2,4.3167366867264745,5.400818975377853,True,2.42
SHW,2023-02-11,221.4,-0.37,True,2023-04-15,227.5095367431641,9.0,205.73622131347656,-7.074877455520978,2.759501690679333,17.032054383332152,,,,Basic Materials,5,3,2.1398263742744783,0.6196753164048547,True,0.37
SHW,2023-04-29,224.78,-0.72,True,2023-05-27,235.13577270507807,4.0,221.4624481201172,-1.4759106147712475,4.607070337698249,79.59469764637674,,,,Basic Materials,5,4,4.161298786078449,0.4457715516198002,True,0.72
SHW,2023-10-14,232.6,-1.37,True,2023-10-28,245.52142333984372,2.0,230.9609832763672,-0.7046503540983684,5.555212097955176,307.82303389072075,,,,Basic Materials,5,5,3.139523740099537,2.4156883578556387,True,1.37
REGN,2016-06-18,337.2,-1.55,True,2016-06-25,356.0943298339844,1.0,337.2,0.0,5.603300662510202,1603.0586539186377,,,,Healthcare,16,1,2.5639770999281275,3.0393235625820747,True,1.55
REGN,2016-10-15,361.09,-0.36,True,2016-11-05,416.9730529785156,3.0,339.0991516113281,-6.090129438276293,15.47621174181386,1111.1664212959392,,,,Healthcare,16,2,1.9190372454961802,13.557174496317678,True,0.36
REGN,2016-12-24,364.63,-2.18,True,2017-03-04,385.6248168945313,10.0,344.17486572265625,-5.609833057440072,5.7578413445221965,33.79053922871491,,,,Healthcare,16,3,5.176708672641039,0.5811326718811571,True,2.18
REGN,2017-03-11,377.74,-0.91,True,2017-03-25,384.9096984863281,2.0,370.4970397949219,-1.9174459165240965,1.898051169144943,63.047006584136845,,,,Healthcare,16,4,1.1870464618111143,0.7110047073338288,True,0.91
REGN,2017-04-01,378.0,-1.34,True,2017-04-22,385.8830871582031,3.0,367.6363220214844,-2.741713750930064,2.085472793175436,43.01284221270618,,,,Healthcare,16,5,1.5783041412864796,0.5071686518889567,True,1.34
REGN,2017-10-21,406.47,-0.86,True,2019-01-12,416.0294189453125,64.0,289.2956237792969,-28.82731227906196,2.3518141425720174,1.9066746255274047,,,,Healthcare,16,6,4.694580379317759,-2.3427662367457414,False,0.86
REGN,2019-02-02,404.13,-2.12,True,2019-02-09,421.1250305175781,1.0,404.13,0.0,4.205337519505648,751.6833547226296,,,,Healthcare,16,7,1.3681494878461375,2.837188031659511,True,2.12
REGN,2019-03-02,399.94,-2.91,True,2019-03-09,411.6887512207031,1.0,399.94,0.0,2.937628449443208,350.6674990653913,,,,Healthcare,16,8,1.0411655245508245,1.8964629248923837,True,2.91
REGN,2019-03-16,389.17,-5.3,True,2019-12-07,373.8941040039063,38.0,271.6249694824219,-30.20403179011181,-3.925250146746606,-5.332229662244648,,,,Healthcare,16,9,14.757832381645763,-18.68308252839237,False,5.3
REGN,2019-12-14,373.1,-0.04,True,2020-01-04,378.8505859375,3.0,366.6828002929688,-1.7199677585181594,1.5412988307424325,30.3588078249458,,,,Healthcare,16,10,2.4375038287200557,-0.8962049979776232,False,0.04
REGN,2020-01-18,342.96,-8.05,True,2020-02-01,379.3074951171875,2.0,335.6723022460937,-2.124941029247207,10.598173290525882,1272.2928563685664,,,,Healthcare,16,11,2.5604806687927306,8.03769262173315,True,8.05
REGN,2024-11-16,733.05,-1.36,True,2024-11-23,745.185791015625,1.0,733.05,0.0,1.6555202258543122,134.86066995807812,,,,Healthcare,16,12,0.5427576370938603,1.112762588760452,True,1.36
REGN,2024-12-07,726.39,-2.76,True,2025-11-22,779.2526245117188,50.0,488.3362121582031,-32.7721730532905,7.277443867855937,7.579309784855526,,,,Healthcare,16,13,14.153086241522693,-6.875642373666756,False,2.76
REGN,2025-11-29,717.5,-5.42,True,2025-12-13,767.037353515625,2.0,717.5,0.0,6.904160768728218,467.3614468886423,,,,Healthcare,16,14,0.720320101638694,6.183840667089524,True,5.42
MMM,2019-05-04,114.34,-3.43,True,2021-01-30,123.93162536621094,91.0,84.1143798828125,-26.43486104354338,8.38868756883937,4.710644555217525,,,,Industrials,3,1,42.303928411641635,-33.91524084280226,False,3.43
MMM,2021-02-20,122.2,-0.49,True,2021-02-27,126.20233154296876,1.0,122.2,0.0,3.275230395228101,434.3194341979127,,,,Industrials,3,2,0.16300529908888084,3.11222509613922,True,0.49
MMM,2022-01-22,116.5,-4.13,True,2024-07-20,122.92623901367188,130.0,67.28043365478516,-42.24855480275952,5.516084990276293,2.1709584870628573,,,,Industrials,3,3,24.232529062286524,-18.71644407201023,False,4.13
ITW,2020-03-14,109.22,-8.84,True,2020-03-21,124.42980194091795,1.0,109.22,0.0,13.925839535724194,87874.40890031296,,,,Industrials,2,1,6.627870553737969,7.297968981986225,True,8.84
ITW,2022-09-24,166.32,-0.77,True,2022-10-01,173.74671936035156,1.0,166.32,0.0,4.465319480730856,869.5073651851674,,,,Industrials,2,2,-5.352278654963505,9.817598135694361,True,0.77
MCO,2022-06-11,247.85,-2.1,True,2022-06-18,268.80615234375,1.0,247.85,0.0,8.455175446338515,6707.922832756586,,,,Financial Services,3,1,1.9261357414582125,6.529039704880303,True,2.1
MCO,2022-09-17,247.25,-5.74,True,2022-11-05,301.30224609375,7.0,228.3769073486328,-7.633202285689455,21.86137354651163,334.3724038294699,,,,Financial Services,3,2,9.662065641233752,12.199307905277877,True,5.74
MCO,2023-10-21,296.05,-0.04,True,2023-10-28,324.9173278808594,1.0,296.05,0.0,9.75082853601059,12524.261767331434,,,,Financial Services,3,3,4.478713162912906,5.272115373097685,True,0.04
CTAS,2020-03-28,38.72,-5.69,True,2020-04-04,46.85806655883789,1.0,38.72,0.0,21.01773388129622,2032953.685582668,,,,Industrials,1,1,7.038076348001265,13.979657533294954,True,5.69
ECL,2020-03-14,133.08,-3.74,True,2020-03-21,148.09445190429688,1.0,133.08,0.0,11.282275251199936,25850.8639581118,,,,Basic Materials,5,1,6.627870553737969,4.654404697461967,True,3.74
ECL,2020-03-28,138.48,-0.09,True,2020-04-04,169.140625,1.0,138.48,0.0,22.140832611207408,3286641.595359188,,,,Basic Materials,5,2,7.038076348001265,15.102756263206143,True,0.09
ECL,2022-01-22,177.75,-0.81,True,2023-06-24,181.9249725341797,74.0,129.99972534179688,-26.8637269525756,2.348789048764943,1.6447955372928869,,,,Basic Materials,5,3,0.3184922747371477,2.0302967740277955,True,0.81
ECL,2023-07-01,178.72,-1.11,True,2023-07-08,183.64979553222656,1.0,178.72,0.0,2.758390517136622,311.6226421743142,,,,Basic Materials,5,4,2.6510935834916927,0.1072969336449292,True,1.11
ECL,2023-07-22,178.89,-1.0,True,2023-11-11,180.1813201904297,16.0,153.8798065185547,-13.98076666188457,0.7218515235226652,2.365126387128913,,,,Basic Materials,5,5,-0.35295694716296344,1.0748084706856287,True,1.0
ABNB,2025-03-03,134.39,-1.11,True,2025-05-12,138.0,10.0,106.66000366210938,-20.633973017256203,2.686211771709224,14.7791723495043,,,,Consumer Cyclical,6,1,6.963851607474614,-4.27763983576539,False,1.11
ABNB,2025-05-19,126.72,-5.9,True,2025-06-02,140.63999938964844,2.0,126.72,0.0,10.984848003194791,1402.6435848333956,,,,Consumer Cyclical,6,2,2.01810455600846,8.966743447186332,True,5.9
ABNB,2025-06-16,131.73,-1.99,True,2025-06-23,134.52000427246094,1.0,131.73,0.0,2.117971815426212,197.3811193574328,,,,Consumer Cyclical,6,3,2.0923524803480698,0.025619335078142402,True,1.99
ABNB,2025-07-28,128.02,-4.12,True,2025-12-15,135.27999877929688,20.0,114.26000213623048,-10.74831890624085,5.670987954457796,15.421043484955032,,,,Consumer Cyclical,6,4,9.856738806876187,-4.1857508524183915,False,4.12
ORLY,2017-07-01,11.52,-20.07,True,2017-11-25,15.626667022705078,21.0,11.52,0.0,35.648151238759375,112.75608314951798,,,,Consumer Cyclical,4,1,9.21019092205384,26.437960316705535,True,20.07
ORLY,2018-04-07,14.99,-3.96,True,2018-04-21,17.55266761779785,2.0,14.76533317565918,-1.4987780142816542,17.095848017330574,5954.508588719177,,,,Consumer Cyclical,4,2,-1.9282869917362833,19.024135009066857,True,3.96
ORLY,2020-03-14,17.58,-13.92,True,2020-03-21,20.89533233642578,1.0,17.58,0.0,18.858545713457243,797125.9613433022,,,,Consumer Cyclical,4,3,6.627870553737969,12.230675159719274,True,13.92
ORLY,2020-03-28,19.69,-3.74,True,2020-04-04,22.82933235168457,1.0,19.69,0.0,15.943790511348755,219114.7207069239,,,,Consumer Cyclical,4,4,7.038076348001265,8.90571416334749,True,3.74
KKR,2015-10-24,13.9,-2.09,True,2015-10-31,15.38664436340332,1.0,13.9,0.0,10.695283189951944,19611.243096690698,,,,Financial Services,5,1,-1.1563620901174798,11.851645280069423,True,2.09
KKR,2015-11-21,14.12,-1.39,True,2017-01-21,15.358572006225586,61.0,9.856918334960938,-30.191796494610923,8.771756418028232,7.430726840834456,,,,Financial Services,5,2,10.973560889075952,-2.201804471047719,False,1.39
KKR,2017-04-01,15.24,-0.02,True,2017-04-22,16.57801628112793,3.0,14.883532524108888,-2.3390254323563897,8.779634390603208,330.02295917935385,,,,Financial Services,5,3,1.5783041412864796,7.201330249316729,True,0.02
KKR,2020-03-14,17.98,-8.55,True,2020-03-21,23.160663604736328,1.0,17.98,0.0,28.813479447921743,52238098.32150617,,,,Financial Services,5,4,6.627870553737969,22.185608894183773,True,8.55
RCL,2018-12-15,86.79,-1.7,True,2018-12-22,90.6902847290039,1.0,86.79,0.0,4.493933320663546,883.4131372986892,,,,Consumer Cyclical,3,1,7.27126666440423,-2.7773333437406844,False,1.7
RCL,2020-02-22,77.83,-21.94,True,2021-10-30,94.49720001220705,88.0,23.274831771850582,-70.09529516658026,21.41487859720805,12.149421496811508,,,,Consumer Cyclical,3,2,60.12708661798123,-38.712208020773176,False,21.94
RCL,2021-11-06,82.67,-9.29,True,2023-04-29,73.91055297851562,77.0,32.02366638183594,-61.26325585842998,-10.59567802284308,-7.284743483775202,,,,Consumer Cyclical,3,3,-10.35988908318809,-0.2357889396549897,False,9.29
CMI,2015-08-15,89.5,-0.07,True,2015-08-22,92.07970428466795,1.0,89.5,0.0,2.882351156053597,338.2538998254776,,,,Industrials,7,1,2.4029235247129854,0.4794276313406116,True,0.07
CMI,2015-08-29,88.86,-0.98,True,2015-09-05,90.7392120361328,1.0,88.86,0.0,2.1148008509259686,196.90131731612848,,,,Industrials,7,2,0.5217409746289592,1.5930598762970094,True,0.98
CMI,2015-09-12,86.79,-3.53,True,2016-07-09,92.21207427978516,43.0,64.1617202758789,-26.07245042530372,6.24734909527036,7.603536043095849,,,,Industrials,7,3,13.907230862897645,-7.659881767627285,False,3.53
CMI,2016-09-03,91.25,-1.49,True,2016-09-10,93.3949203491211,1.0,91.25,0.0,2.3505976428724207,234.7340654461917,,,,Industrials,7,4,0.08908051692104735,2.2615171259513733,True,1.49
CMI,2018-10-20,106.37,-1.54,True,2018-10-27,117.16305541992188,1.0,106.37,0.0,10.146709993345748,15123.676241024588,,,,Industrials,7,5,2.7449213356324,7.4017886577133485,True,1.54
CMI,2018-12-15,106.76,-1.63,True,2018-12-22,109.6266632080078,1.0,106.76,0.0,2.6851472536603582,296.64024003100826,,,,Industrials,7,6,7.27126666440423,-4.586119410743872,False,1.63
CMI,2020-03-07,118.37,-4.96,True,2020-04-04,130.3643035888672,4.0,100.76203918457033,-14.875357620537033,10.132891432683277,250.688510631629,,,,Industrials,7,7,12.918811689192356,-2.7859202565090797,False,4.96
MNST,2018-12-15,24.11,-5.66,True,2019-01-05,27.184999465942383,3.0,24.11,0.0,12.754041750072108,700.9831610885913,,,,Consumer Defensive,6,1,11.74806361483518,1.0059781352369281,True,5.66
MNST,2020-03-14,26.05,-6.47,True,2020-03-21,28.19499969482422,1.0,26.05,0.0,8.234163895678371,6022.757551039673,,,,Consumer Defensive,6,2,6.627870553737969,1.6062933419404022,True,6.47
MNST,2020-03-28,27.11,-2.75,True,2020-04-04,30.2549991607666,1.0,27.11,0.0,11.600882186523798,30010.40779497241,,,,Consumer Defensive,6,3,7.038076348001265,4.562805838522532,True,2.75
MNST,2024-06-08,48.03,-1.41,True,2024-06-15,49.09000015258789,1.0,48.03,0.0,2.206954304784281,211.1596212346556,,,,Consumer Defensive,6,4,-0.6672796848802953,2.8742339896645763,True,1.41
MNST,2024-08-03,46.06,-6.17,True,2024-09-07,50.83000183105469,5.0,46.06,0.0,10.356061291912043,178.66369656985876,,,,Consumer Defensive,6,5,3.8797754058643497,6.476285886047694,True,6.17
MNST,2025-01-04,49.74,-0.44,True,2025-02-15,53.0,6.0,46.56999969482422,-6.373140943256495,6.554081222356256,73.35675478193512,,,,Consumer Defensive,6,6,2.06978509606659,4.484296126289666,True,0.44
KMI,2015-08-03,18.87,-3.33,True,2015-08-10,19.94198608398437,1.0,18.87,0.0,5.680901345969125,1669.3691550493947,,,,Energy,3,1,0.6277731219195726,5.053128224049552,True,3.33
KMI,2015-08-17,18.67,-4.65,True,2019-02-25,13.133085250854492,184.0,7.776837825775146,-58.345807039233286,-29.656747451234644,-9.463493068231957,,,,Energy,3,2,59.86656052376447,-89.52330797499911,False,4.65
KMI,2020-03-09,10.32,-16.8,True,2021-03-01,11.961283683776855,51.0,8.497613906860352,-17.658779972283423,15.9039116645044,16.239817293049043,,,,Energy,3,3,56.01277393477595,-40.10886227027155,False,16.8
EMR,2015-07-04,40.51,-1.35,True,2016-03-12,42.36003112792969,36.0,33.06757354736328,-18.3718253582738,4.566850476252005,6.6629510389762725,,,,Industrials,10,1,-1.8192939990716028,6.386144475323608,True,1.35
EMR,2016-04-02,41.74,-0.06,True,2016-04-09,42.887203216552734,1.0,41.74,0.0,2.748450446939943,309.5572434747443,,,,Industrials,10,2,1.9327946207723379,0.815655826167605,True,0.06
EMR,2016-04-30,41.33,-1.54,True,2016-07-09,43.98320388793945,10.0,39.61851501464844,-4.141023434192015,6.419559370770522,38.201123388487176,,,,Industrials,10,3,4.252521799861464,2.1670375709090584,True,1.54
EMR,2016-07-30,42.07,-0.89,True,2016-09-24,43.01387786865234,8.0,40.1336669921875,-4.602645609252443,2.243588943789732,15.51398241233186,,,,Industrials,10,4,-1.1071094952198157,3.350698439009548,True,0.89
EMR,2016-10-01,41.59,-2.79,True,2016-11-05,43.79509735107422,5.0,38.98946762084961,-6.252782830368819,5.301989302895449,71.13561002120079,,,,Industrials,10,5,2.2724223779660324,3.0295669249294166,True,2.79
EMR,2019-08-10,49.69,-0.77,True,2019-08-24,51.56547546386719,2.0,49.3242416381836,-0.7360804222507622,3.774351909573737,162.02382069491028,,,,Industrials,10,6,0.2240679299138959,3.550283979659841,True,0.77
EMR,2020-03-07,44.14,-17.42,True,2020-05-23,54.03969955444336,11.0,38.67021560668945,-12.391899395810036,22.42795549262202,160.2768543713611,,,,Industrials,10,7,22.583679344016836,-0.1557238513948178,False,17.42
EMR,2020-06-20,53.02,-1.71,True,2020-06-27,54.59762573242188,1.0,53.02,0.0,2.9755294840095647,359.37753480022235,,,,Industrials,10,8,1.7576979391810132,1.2178315448285515,True,1.71
EMR,2020-07-04,52.93,-2.11,True,2020-07-11,56.26255798339844,1.0,52.93,0.0,6.296160935950201,2292.8426212259387,,,,Industrials,10,9,1.90953195960617,4.386628976344031,True,2.11
EMR,2022-09-17,68.93,-0.77,True,2022-10-01,72.65260314941406,2.0,68.34927368164062,-0.8424870424479591,5.400555852914635,292.5684850250924,,,,Industrials,10,10,-1.5520956683750975,6.952651521289733,True,0.77
CSX,2015-12-05,7.36,-2.08,True,2016-03-12,7.79360294342041,14.0,6.419257640838623,-12.781825532083936,5.891344339951221,23.691215847364116,,,,Industrials,11,1,0.36453924991250997,5.526805090038711,True,2.08
CSX,2016-03-19,7.55,-1.01,True,2016-04-16,7.940710067749023,4.0,7.153271675109863,-5.254679799869355,5.17496778475528,92.69082654215634,,,,Industrials,11,2,1.852575483956831,3.322392300798449,True,1.01
CSX,2016-04-30,7.55,-1.76,True,2016-05-28,7.737920761108398,4.0,7.245573043823242,-4.032145114923946,2.489016703422497,37.65920082902565,,,,Industrials,11,3,1.5495555132799543,0.9394611901425427,True,1.76
CSX,2016-06-18,7.46,-3.47,True,2016-07-09,8.283991813659668,3.0,7.46,0.0,11.045466671041115,514.725339223435,,,,Industrials,11,4,6.392742353496517,4.652724317544599,True,3.47
